iter	MultiClass
350	0.4746981618
351	0.4743737816
352	0.4739881839
353	0.4731418912
354	0.472555295
355	0.4717919094
356	0.4709973798
357	0.4702457374
358	0.4695440344
359	0.4685124278
360	0.4676201777
361	0.4659072351
362	0.4645197008
363	0.463777103
364	0.4630907635
365	0.462155942
366	0.4614412845
367	0.4603331322
368	0.459617336
369	0.4589927615
370	0.458127574
371	0.4577294316
372	0.4571883355
373	0.4561570284
374	0.4553627949
375	0.4549400697
376	0.4536507066
377	0.4524453518
378	0.4512593083
379	0.4504138858
380	0.4498160785
381	0.448817171
382	0.4480864094
383	0.4467842988
384	0.4457586573
385	0.4449760903
386	0.4445947826
387	0.4435451861
388	0.4432242022
389	0.4420528511
390	0.4411527134
391	0.440494738
392	0.4390361626
393	0.4382781304
394	0.4375215087
395	0.4364831022
396	0.4354592749
397	0.4345238856
398	0.4336257194
399	0.4324277385
400	0.4312733045
401	0.4306581428
402	0.429462469
403	0.4289700043
404	0.4284450694
405	0.4278187638
406	0.4269823159
407	0.4263491519
408	0.425670749
409	0.4243232061
410	0.4238623626
411	0.4234952995
412	0.4223497954
413	0.421763258
414	0.4212808205
415	0.4205972968
416	0.4192615697
417	0.4183574997
418	0.4172831145
419	0.41590313
420	0.4153479771
421	0.4141549424
422	0.4131584466
423	0.4125126514
424	0.4118876671
425	0.4112656269
426	0.4101843333
427	0.4095827365
428	0.4087719922
429	0.4079376445
430	0.4074872748
431	0.4064656672
432	0.4054712632
433	0.4047057164
434	0.404023312
435	0.4030247523
436	0.4016427024
437	0.4009736173
438	0.4005601368
439	0.3997387724
440	0.399047298
441	0.3982933815
442	0.3974873778
443	0.3965301442
444	0.3959887596
445	0.3953075497
446	0.3946868492
447	0.3939480042
448	0.3931852249
449	0.3926786413
450	0.3921564404
451	0.3914832457
452	0.3909866688
453	0.3905450271
454	0.3894344621
455	0.3888580244
456	0.3879066696
457	0.3874253495
458	0.3865015014
459	0.3854325998
460	0.3846401163
461	0.3837889408
462	0.3830720041
463	0.3823725428
464	0.3816931814
465	0.380612569
466	0.3800516694
467	0.3794868578
468	0.3788962644
469	0.3783638033
470	0.3776917715
471	0.3770174881
472	0.3758014329
473	0.3747925788
474	0.3741271922
475	0.3734655392
476	0.3729952896
477	0.3724681895
478	0.3715400815
479	0.3712585526
480	0.3705714211
481	0.3698536755
482	0.3694726641
483	0.3685776974
484	0.3677130643
485	0.3670606291
486	0.3663326726
487	0.3657399589
488	0.3652583375
489	0.3644842809
490	0.3636740318
491	0.3633092967
492	0.362804735
493	0.3622192081
494	0.3611587813
495	0.3605728253
496	0.3600256935
497	0.3594497892
498	0.3585503792
499	0.357912476
500	0.3574090542
501	0.356822806
502	0.3559743529
503	0.355714145
504	0.3552956778
505	0.3544428821
506	0.3539917867
507	0.3531987651
508	0.3527986587
509	0.3524822976
510	0.3522192717
511	0.3516119664
512	0.3510924304
513	0.3506651105
514	0.3502934222
515	0.3499076826
516	0.3495580053
517	0.34907107
518	0.3480415425
519	0.3474253677
520	0.3467315093
521	0.3463815978
522	0.3458051579
523	0.3450517946
524	0.3446309623
525	0.3439632921
526	0.3430522723
527	0.3426899933
528	0.3418473777
529	0.3415324445
530	0.341224569
531	0.3406958221
532	0.3401185556
533	0.3396550644
534	0.3392678328
535	0.3386746133
536	0.3381221446
537	0.3374838292
538	0.3367862462
539	0.336201745
540	0.3356034507
541	0.3351665464
542	0.3345539727
543	0.334043652
544	0.3333966321
545	0.3331085063
546	0.3326675001
547	0.3321465423
548	0.3315582496
549	0.3310173937
550	0.3302730135
551	0.3295633964
552	0.3291920777
553	0.3288634395
554	0.3285162396
555	0.3277815869
556	0.3273901795
557	0.3270388307
558	0.3268195543
559	0.3261402935
560	0.3253003672
561	0.3248819949
562	0.324331199
563	0.3237083675
564	0.3229243841
565	0.3223241355
566	0.3217725817
567	0.3213186206
568	0.3211832873
569	0.3207795245
570	0.3199887765
571	0.3196387996
572	0.3193497649
573	0.3187894475
574	0.3180291866
575	0.3174425231
576	0.3167287536
577	0.3162668453
578	0.315477978
579	0.3149880146
580	0.3145337899
581	0.3142905926
582	0.3140981582
583	0.3136083762
584	0.3132906013
585	0.3129709862
586	0.3125050885
587	0.3120033469
588	0.3113005996
589	0.3108217963
590	0.3105927298
591	0.3102145233
592	0.3095638558
593	0.3091591201
594	0.308827146
595	0.3080689481
596	0.3073580274
597	0.306990845
598	0.3065950433
599	0.3060144529
600	0.3055078236
601	0.3053555899
602	0.3049265298
603	0.3044451596
604	0.3040503742
605	0.3035415531
606	0.3030627489
607	0.3024888003
608	0.3020373224
609	0.3013374617
610	0.3009821533
611	0.3007757926
612	0.3001152932
613	0.2997949308
614	0.2992308818
615	0.2986985677
616	0.2982788208
617	0.2976463436
618	0.2970668995
619	0.2967926848
620	0.2962426908
621	0.2956975338
622	0.2950908804
623	0.2947047493
624	0.2941333856
625	0.2938304552
626	0.2935582436
627	0.2929809197
628	0.2926965824
629	0.2922994471
630	0.2920113581
631	0.291601529
632	0.2911142365
633	0.2906081705
634	0.2900163384
635	0.2897288468
636	0.2894848057
637	0.2887420696
638	0.2883693587
639	0.2880385753
640	0.2875177557
641	0.2872590616
642	0.2869376328
643	0.2864150853
644	0.286039754
645	0.2856185553
646	0.2854040722
647	0.2850084479
648	0.2845030776
649	0.2842763844
650	0.2839881603
651	0.2836766243
652	0.2835082271
653	0.2830397078
654	0.282710265
655	0.2824204954
656	0.2819496271
657	0.2815873768
658	0.2813704731
659	0.2809927569
660	0.280531318
661	0.2801019552
662	0.2795835997
663	0.2792635988
664	0.2789613767
665	0.2784712477
666	0.2782242418
667	0.277944119
668	0.2775963432
669	0.2773438143
670	0.2770483874
671	0.2766205037
672	0.2761661619
673	0.275850389
674	0.27567323
675	0.2754562801
676	0.2750738104
677	0.2746544877
678	0.2743869745
679	0.2740241086
680	0.2736969176
681	0.2731739474
682	0.2725179058
683	0.2719587649
684	0.2715070513
685	0.2710323427
686	0.2706776907
687	0.2702480218
688	0.2698431636
689	0.2694101503
690	0.2690873647
691	0.2688161686
692	0.2684608796
693	0.2679216863
694	0.2674506255
695	0.2671256559
696	0.2668500072
697	0.2665881766
698	0.2663132396
699	0.2659338268
700	0.2656146608
701	0.2651376635
702	0.2646925219
703	0.2641475421
704	0.2638278719
705	0.2634666963
706	0.2630674978
707	0.2624436492
708	0.2620925972
709	0.2617783238
710	0.2613928937
711	0.2606230083
712	0.2604130681
713	0.260149331
714	0.259866121
715	0.2596981397
716	0.2594518476
717	0.258995155
718	0.258691224
719	0.2583033567
720	0.2579547028
721	0.2578100537
722	0.2572900773
723	0.2569787021
724	0.2565818599
725	0.256361692
726	0.2560270785
727	0.2554291545
728	0.2549441124
729	0.254435312
730	0.2541928559
731	0.2538678215
732	0.2537334319
733	0.2533902169
734	0.2531956656
735	0.2528143242
736	0.2524044618
737	0.2522204625
738	0.2517906401
739	0.2514469924
740	0.2511569772
741	0.2506584259
742	0.2503400589
743	0.2500596513
744	0.2498376685
745	0.2494505399
746	0.2490079822
747	0.2487228837
748	0.2482330356
749	0.2479521881
750	0.24750864
751	0.2471408244
752	0.2468947212
753	0.2465127561
754	0.2461979205
755	0.2458861505
756	0.2455699336
757	0.2454010316
758	0.2449382624
759	0.2446953608
760	0.2443894999
761	0.2438668097
762	0.2436531513
763	0.2434389996
764	0.2429359324
765	0.2425888355
766	0.24226175
767	0.2420177376
768	0.2415525073
769	0.2412123892
770	0.2409485224
771	0.2406516643
772	0.2403150286
773	0.2397900113
774	0.2392309951
775	0.2388630232
776	0.2385256724
777	0.2380717015
778	0.2377372961
779	0.2372718224
780	0.2370904342
781	0.2368266048
782	0.2364033676
783	0.2361619572
784	0.2358874364
785	0.2355601332
786	0.235370083
787	0.234964388
788	0.2347215675
789	0.2345208224
790	0.2342865987
791	0.2340126523
792	0.2336752934
793	0.2333565647
794	0.2330704745
795	0.2329745585
796	0.2326760301
797	0.2324163504
798	0.2321465107
799	0.2317874128
800	0.2316683005
801	0.2314642835
802	0.2310813267
803	0.2308728612
804	0.230559702
805	0.230211278
806	0.2299519541
807	0.2296009399
808	0.2294331935
809	0.2291072957
810	0.228861808
811	0.2285098536
812	0.2282573344
813	0.2279373046
814	0.2277742826
815	0.2275247198
816	0.2271914873
817	0.227032118
818	0.2266939216
819	0.2261492056
820	0.2259580111
821	0.225598922
822	0.2254669774
823	0.2250782271
824	0.2247948288
825	0.2245974376
826	0.2244663386
827	0.224140772
828	0.22387483
829	0.2237455323
830	0.2234419218
831	0.2231103572
832	0.2228217878
833	0.2224949494
834	0.2222714038
835	0.2219305406
836	0.2216496221
837	0.2214855673
838	0.2212754899
839	0.2209968647
840	0.2207364415
841	0.2204703651
842	0.220229001
843	0.2199186074
844	0.2196967527
845	0.2195269889
846	0.2192297945
847	0.2191707265
848	0.2190617544
849	0.2186869826
850	0.2184187681
851	0.2179937441
852	0.2178593679
853	0.2175849466
854	0.2171140819
855	0.2168152505
856	0.216503149
857	0.2163465017
858	0.2160033149
859	0.2158911314
860	0.215532796
861	0.2153308742
862	0.2150021878
863	0.2148484634
864	0.2145478419
865	0.214228421
866	0.2141172929
867	0.2138898709
868	0.2137363998
869	0.2134562897
870	0.2131628438
871	0.2129403891
872	0.2127323696
873	0.2122875665
874	0.2119207229
875	0.211530576
876	0.211348588
877	0.2108774969
878	0.2105791123
879	0.2104542342
880	0.2103318142
881	0.2100363192
882	0.209668355
883	0.209467425
884	0.2091661535
885	0.2090133761
886	0.2087799298
887	0.2084464013
888	0.208201908
889	0.2079750364
890	0.2078182921
891	0.2075306028
892	0.2073372876
893	0.207153018
894	0.207005143
895	0.2067899142
896	0.2064461321
897	0.2062441057
898	0.2060394812
899	0.2057977008
900	0.2055561955
901	0.2052999286
902	0.2049409197
903	0.2045947563
904	0.2044768517
905	0.2042381835
906	0.2040116859
907	0.2038846128
908	0.2035695689
909	0.2033300094
910	0.202983484
911	0.2026859615
912	0.2024422713
913	0.2023200438
914	0.2020599032
915	0.2018869946
916	0.2016854
917	0.2015084555
918	0.2013602353
919	0.2010795488
920	0.2007240704
921	0.2005310737
922	0.2002926024
923	0.2001620054
924	0.1999744758
925	0.1997598899
926	0.1995848264
927	0.1993991241
928	0.199180715
929	0.198897726
930	0.1987381527
931	0.1983953221
932	0.1982248614
933	0.1979606106
934	0.1978268519
935	0.1974711282
936	0.1973231899
937	0.1971762885
938	0.1969292745
939	0.1967121081
940	0.1963908194
941	0.1963079019
942	0.19614783
943	0.1960011302
944	0.1958063047
945	0.1956289752
946	0.1955038552
947	0.1953497412
948	0.195193857
949	0.1950292856
950	0.1948635683
951	0.1946241011
952	0.1944635266
953	0.1941538523
954	0.194021004
955	0.1938052868
956	0.1935033864
957	0.1933496573
958	0.1929919596
959	0.1929204532
960	0.1927054962
961	0.1926166209
962	0.1924644833
963	0.192324359
964	0.1920247813
965	0.1917185579
966	0.1914114422
967	0.1911891301
968	0.1908970492
969	0.1907464882
970	0.190470186
971	0.1901715122
972	0.1898348715
973	0.1895406132
974	0.1893321725
975	0.1891511891
976	0.1888511569
977	0.1885360284
978	0.1884506782
979	0.1881867485
980	0.1880072872
981	0.1878835094
982	0.1876996838
983	0.1875054331
984	0.1872235764
985	0.1871110102
986	0.186974429
987	0.1867238677
988	0.1863945816
989	0.1862723481
990	0.1861017181
991	0.1858674123
992	0.1855249427
993	0.1852170623
994	0.1850667637
995	0.1848679876
996	0.1846467643
997	0.1843716125
998	0.1841381206
999	0.1839299196
1000	0.183832429
1001	0.1835942173
1002	0.1833701532
1003	0.1830043929
1004	0.182850477
1005	0.1826032226
1006	0.1823842844
1007	0.1821091973
1008	0.1819310959
1009	0.1816870941
1010	0.1815244369
1011	0.181132847
1012	0.1809940642
1013	0.1806933174
1014	0.1805791774
1015	0.1803697376
1016	0.1800525926
1017	0.1797948974
1018	0.1795138918
1019	0.1792804061
1020	0.1791169842
1021	0.1790141844
1022	0.1787108512
1023	0.1784635192
1024	0.1782037955
1025	0.1779851146
1026	0.1776769894
1027	0.1774814131
1028	0.1773391074
1029	0.1770653096
1030	0.1768691453
1031	0.1765281834
1032	0.1763529042
1033	0.1761232801
1034	0.1759370152
1035	0.1758420372
1036	0.1756431507
1037	0.1754677302
1038	0.1752169416
1039	0.1750705695
1040	0.1749376059
1041	0.1747714162
1042	0.1745560962
1043	0.1742358728
1044	0.1739668503
1045	0.1737668268
1046	0.1736610094
1047	0.1734480746
1048	0.1732451996
1049	0.1730039707
1050	0.1727348622
1051	0.1725532207
1052	0.1724563701
1053	0.1721042136
1054	0.1719026301
1055	0.1716483273
1056	0.1715223223
1057	0.1714402697
1058	0.171259903
1059	0.171105004
1060	0.1709233116
1061	0.1706350023
1062	0.1704644014
1063	0.1703977601
1064	0.1702044049
1065	0.1700866383
1066	0.1698964131
1067	0.1696014479
1068	0.1693912378
1069	0.1691794104
1070	0.1690110592
1071	0.1687644554
1072	0.1686080319
1073	0.1683824912
1074	0.1682235479
1075	0.1681309493
1076	0.1680461107
1077	0.1678393844
1078	0.1676958026
1079	0.1675399604
1080	0.1674318876
1081	0.1672583294
1082	0.1670335715
1083	0.1669003778
1084	0.1667342799
1085	0.1665611456
1086	0.1664457457
1087	0.1662278226
1088	0.1660699753
1089	0.165793029
1090	0.1656743179
1091	0.1654474904
1092	0.1652986373
1093	0.1651466037
1094	0.1650264266
1095	0.1648732987
1096	0.1647224578
1097	0.1646715632
1098	0.1645045429
1099	0.1642574035
1100	0.1640898612
1101	0.1639502815
1102	0.1637581065
1103	0.163613977
1104	0.1635234528
1105	0.1634122152
1106	0.1632615782
1107	0.1631230325
1108	0.1629093959
1109	0.1627571468
1110	0.162527828
1111	0.1623943365
1112	0.1622080841
1113	0.1619519686
1114	0.161795407
1115	0.1616240828
1116	0.1615409303
1117	0.1613215481
1118	0.1611422438
1119	0.1610306701
1120	0.1609147985
1121	0.1606715898
1122	0.1605419904
1123	0.16043534
1124	0.160302325
1125	0.1601038658
1126	0.1599842325
1127	0.1598586918
1128	0.1597695068
1129	0.159659566
1130	0.1594719279
1131	0.1593845756
1132	0.1592214917
1133	0.1590269915
1134	0.1589252242
1135	0.1587681715
1136	0.1586437749
1137	0.1583662543
1138	0.1581833297
1139	0.1580164458
1140	0.1578787297
1141	0.157615301
1142	0.1574794693
1143	0.1573777957
1144	0.1572098853
1145	0.1570355268
1146	0.1568600534
1147	0.1568165088
1148	0.1566995858
1149	0.1565126108
1150	0.1563305482
1151	0.1561631327
1152	0.155954881
1153	0.1558765081
1154	0.1557179569
1155	0.1555611618
1156	0.1554167105
1157	0.155330187
1158	0.1552329141
1159	0.1551587229
1160	0.1549914143
1161	0.1548811604
1162	0.1546909872
1163	0.1545385583
1164	0.1544280899
1165	0.1543135566
1166	0.1540128075
1167	0.1537832315
1168	0.1535777168
1169	0.1534452841
1170	0.1532963112
1171	0.1532450285
1172	0.1531273469
1173	0.153031634
1174	0.152929
1175	0.1527149059
1176	0.152489537
1177	0.1523900918
1178	0.1522838646
1179	0.1521646472
1180	0.1519745639
1181	0.1517974861
1182	0.1516555148
1183	0.1514724407
1184	0.1513920679
1185	0.151196874
1186	0.1510249422
1187	0.1509409736
1188	0.1507438932
1189	0.1505248564
1190	0.1502675888
1191	0.1500774514
1192	0.149903574
1193	0.1497873647
1194	0.1496582871
1195	0.1495375434
1196	0.14947327
1197	0.1493672123
1198	0.1492306429
1199	0.1491213805
1200	0.1489749402
1201	0.1488630541
1202	0.1487753552
1203	0.1486109026
1204	0.1485121821
1205	0.1483819104
1206	0.1483025551
1207	0.148175062
1208	0.1480281571
1209	0.1478815834
1210	0.1477062486
1211	0.1475686299
1212	0.1474603053
1213	0.1473770681
1214	0.1472226838
1215	0.1471071832
1216	0.1468956261
1217	0.1467866647
1218	0.1466687474
1219	0.1464870347
1220	0.1463758163
1221	0.1461646855
1222	0.1460418803
1223	0.1459214
1224	0.1457407952
1225	0.1456450063
1226	0.1455557218
1227	0.1454211655
1228	0.1453074588
1229	0.1452486338
1230	0.1451017203
1231	0.1450562579
1232	0.1449787035
1233	0.144891374
1234	0.1448170926
1235	0.1446928547
1236	0.1445178027
1237	0.1443203837
1238	0.1441970008
1239	0.1441191163
1240	0.144015299
1241	0.1439293579
1242	0.1438967687
1243	0.1437630364
1244	0.1436126162
1245	0.1434209845
1246	0.1433678573
1247	0.1431112973
1248	0.1428614811
1249	0.1427241379
1250	0.1425421582
1251	0.1424453015
1252	0.1423097524
1253	0.1421663521
1254	0.1420491458
1255	0.1419902069
1256	0.1419003669
1257	0.1417484035
1258	0.1416124668
1259	0.1413843587
1260	0.1412488139
1261	0.141137718
1262	0.1409717725
1263	0.1409112105
1264	0.1408160591
1265	0.1406023467
1266	0.1405468268
1267	0.1404751293
1268	0.1403525726
1269	0.1401963248
1270	0.1400804641
1271	0.1399516306
1272	0.1398138171
1273	0.1396647091
1274	0.1395213169
1275	0.1393685143
1276	0.1393011754
1277	0.1391923565
1278	0.1390522489
1279	0.1388980283
1280	0.1387094663
1281	0.1385770626
1282	0.1384767065
1283	0.1382820281
1284	0.1381212555
1285	0.1380050227
1286	0.1379223117
1287	0.1378168798
1288	0.1377417884
1289	0.1376528834
1290	0.1375099777
1291	0.137366046
1292	0.1372693281
1293	0.1370525268
1294	0.1369977639
1295	0.136882816
1296	0.1367421897
1297	0.1366213842
1298	0.1364683726
1299	0.1363414004
1300	0.1362127954
1301	0.1361414823
1302	0.1360596691
1303	0.13590979
1304	0.1358053201
1305	0.1357166122
1306	0.1356445759
1307	0.1354788683
1308	0.1354090465
1309	0.1352983541
1310	0.135083935
1311	0.1349423907
1312	0.1348681925
1313	0.1347857667
1314	0.134686207
1315	0.1346099214
1316	0.1345175714
1317	0.1344383958
1318	0.1343255818
1319	0.134157656
1320	0.134045231
1321	0.1338445793
1322	0.13374306
1323	0.1336161002
1324	0.1335303248
1325	0.1334697276
1326	0.1333912163
1327	0.1332827884
1328	0.1331209579
1329	0.1330151782
1330	0.1329186739
1331	0.1328374262
1332	0.1327418329
1333	0.132682719
1334	0.1325974103
1335	0.1324875028
1336	0.1323364932
1337	0.1322617797
1338	0.1320759028
1339	0.1318983264
1340	0.1317039882
1341	0.1316246212
1342	0.1314906229
1343	0.1313560529
1344	0.1311986375
1345	0.1311211532
1346	0.1310432545
1347	0.1309575316
1348	0.1308711051
1349	0.1307688723
1350	0.1306540221
1351	0.1305778209
1352	0.1305370907
1353	0.1304088875
1354	0.1302792014
1355	0.130154104
1356	0.130022986
1357	0.1299296496
1358	0.129855865
1359	0.1297598686
1360	0.1296435835
1361	0.1295464111
1362	0.1294363292
1363	0.1293242409
1364	0.1291567119
1365	0.1290194706
1366	0.1288433051
1367	0.1286770772
1368	0.1285889279
1369	0.128426177
1370	0.128340147
1371	0.1282097315
1372	0.1281089048
1373	0.1279334306
1374	0.1278281498
1375	0.1277345518
1376	0.1276336687
1377	0.1275139082
1378	0.127453727
1379	0.1273415182
1380	0.1272651416
1381	0.1271899579
1382	0.1271172951
1383	0.1270008985
1384	0.1269215562
1385	0.1267873095
1386	0.1266257081
1387	0.1265406223
1388	0.1264510977
1389	0.1263789143
1390	0.1262582412
1391	0.1261571016
1392	0.1260625208
1393	0.1260186952
1394	0.1259083967
1395	0.1257890704
1396	0.1256918407
1397	0.1255775192
1398	0.1254354722
1399	0.125346095
1400	0.1252661738
1401	0.1251630347
1402	0.1250538233
1403	0.1249658897
1404	0.1248653009
1405	0.1247747133
1406	0.1246480779
1407	0.1245182179
1408	0.12439306
1409	0.1242625737
1410	0.124072159
1411	0.1239421461
1412	0.1238449122
1413	0.123731353
1414	0.123646424
1415	0.1235444847
1416	0.123442983
1417	0.1233358318
1418	0.1232295921
1419	0.1230715561
1420	0.1228995187
1421	0.1227715207
1422	0.1226577149
1423	0.1225241285
1424	0.1224711149
1425	0.1223397824
1426	0.1222960108
1427	0.1221857618
1428	0.1220786764
1429	0.1220049181
1430	0.1218945479
1431	0.1217611567
1432	0.1216875609
1433	0.1216224485
1434	0.1215674584
1435	0.1214702519
1436	0.1213976413
1437	0.1212565866
1438	0.1210851716
1439	0.1210012863
1440	0.1208746889
1441	0.1207767951
1442	0.1206712218
1443	0.12053021
1444	0.1204160379
1445	0.1203449149
1446	0.1202773342
1447	0.1201610077
1448	0.1200628964
1449	0.1198820406
1450	0.1198159367
1451	0.119729588
1452	0.1196642299
1453	0.1195351164
1454	0.1194322262
1455	0.1193420851
1456	0.1192185409
1457	0.119031284
1458	0.1189262058
1459	0.1188316691
1460	0.1187182282
1461	0.1186194714
1462	0.1185147932
1463	0.1184350882
1464	0.1183306229
1465	0.118193858
1466	0.1180932282
1467	0.1178778528
1468	0.117751622
1469	0.1177104158
1470	0.1175615665
1471	0.1174865412
1472	0.1173665005
1473	0.1172896319
1474	0.1172614669
1475	0.1171790307
1476	0.1170591888
1477	0.1169238147
1478	0.1168093438
1479	0.1167305378
1480	0.116654071
1481	0.116617019
1482	0.1164850429
1483	0.1164100486
1484	0.1162615834
1485	0.1161942846
1486	0.1161379293
1487	0.1160426694
1488	0.1159596472
1489	0.1158321574
1490	0.1157049982
1491	0.1156406578
1492	0.1155729382
1493	0.115448362
1494	0.115309808
1495	0.1152248657
1496	0.1151635557
1497	0.1150277926
1498	0.1149365961
1499	0.114807035
