open_time,open,high,low,close,volume,close_time,quote_volume,num_trades,taker_buy_base,taker_buy_quote,ignore,daily_return,7d_return,volatility,rsi,macd,sma_20,sma_50,sma_200,bb_upper,bb_lower,stoch,next_day_return,label
2023-10-09,27917.06,27987.93,27260.0,27917.05,19693.56921,2023-10-09 23:59:59.999,870014634.3621609,1156525,15077.43003,415887241.10445,0,-0.001417193106332,-0.0026978587532334,0.0140023417879886,61.26501969154398,352.28965233188865,27100.2755,26547.541,28035.02365,28305.96003976112,25894.59096023888,74.39892799493344,-0.01171076456860598,1
2023-10-10,27590.12,27735.0,27298.0,27590.12,31534.74639,2023-10-10 23:59:59.999,626258724.2775784,1002272,10851.22317,298354384.6981499,0,-0.0117107645686059,0.0034774214925088,0.0142361347009357,56.11839179215763,335.18370237567433,27119.2685,26575.543599999997,28031.4972,28343.11590961077,25895.42109038923,60.27226828700541,-0.007248971733359588,1
2023-10-11,27390.12,27477.39,26538.66,27390.12,22776.84383,2023-10-11 23:59:59.999,1007065585.9346406,1336479,17460.0774,470620209.78574467,0,-0.0072489717333595,-0.0013249978305621,0.0143183974135439,53.17545257778722,302.00743158518526,27132.5245,26600.807600000004,28031.17545,28362.063085347767,25902.985914652232,51.786510206893134,-0.018787796475517426,1
2023-10-12,26875.52,26947.04,26555.0,26875.52,37349.44706,2023-10-12 23:59:59.999,626909068.3868717,1066082,11128.85943,297794983.5412317,0,-0.0187877964755174,-0.0325088728469463,0.013865659084304,46.42880464884132,231.5222344520662,27147.896499999995,26617.197999999997,28028.238299999997,28356.32965214826,25939.46334785173,23.825527350732894,-0.004312102612340163,1
2023-10-13,26759.63,27130.0,26685.0,26759.63,23428.64112,2023-10-13 23:59:59.999,647553796.3580662,1035322,11209.65389,301049285.742293,0,-0.0043121026123401,-0.0237413623082342,0.0131036408125099,45.04280492419069,164.41557305771858,27156.870999999996,26623.7362,28022.196199999995,28350.884904004462,25962.857095995525,10.824752368542288,0.0038255386939205493,1
2023-10-14,26862.0,26989.58,26789.0,26862.0,24115.76499,2023-10-14 23:59:59.999,280059019.0534013,517837,4378.85219,117730324.8186729,0,0.0038255386939205,-0.0382759856489668,0.0128640341075157,46.56038082006032,118.13171500735552,27171.173,26637.3752,28020.881649999996,28343.670026641856,25998.675973358146,15.839595559779369,-0.00035440399076769324,1
2023-10-15,26852.48,27293.33,26808.25,26852.48,10417.25576,2023-10-15 23:59:59.999,412673965.3439348,682942,7802.69243,210833694.13443273,0,-0.0003544039907676,-0.0394964779424731,0.0127087358049004,46.43197286599226,79.76377248918288,27201.378000000004,26653.2246,28018.8387,28306.413551855236,26096.342448144773,15.37323522784052,0.011234344090378379,1
2023-10-16,27154.14,30000.0,27112.66,27154.15,15274.6917,2023-10-16 23:59:59.999,2210785548.236096,2289339,40738.04173,1148700588.6793344,0,0.0112343440903783,-0.0273273859523122,0.0128534400737334,51.03982197655176,72.85927310897023,27243.845,26675.96019999999,28012.86645,28270.280116108177,26217.409883891825,30.15127318330124,0.04959205130707445,2
2023-10-17,28500.77,28613.65,28069.32,28500.78,78399.22445,2023-10-17 23:59:59.999,1090741746.4830873,1345810,18994.06799,539218488.3415859,0,0.0495920513070744,0.0330067429935063,0.0156279384789181,65.36286753152694,174.04293572437018,27357.8005,26723.9404,28015.2277,28410.717589033615,26304.883410966388,56.68671670509106,-0.003679548419376566,1
2023-10-18,28395.91,28982.36,28142.87,28395.91,38428.44532,2023-10-18 23:59:59.999,914773525.152758,1215235,15590.14442,443515753.8170772,0,-0.0036795484193765,0.0367209052023138,0.0156544677711507,63.797614720291485,242.96879178231393,27458.9465,26769.4586,28014.88045,28502.630487484257,26415.262512515743,53.65696522156159,-0.00267327231280845,1
2023-10-19,28320.0,28916.89,28100.66,28320.0,32162.47591,2023-10-19 23:59:59.999,1023984017.0322788,1330256,18427.23743,525695852.56325006,0,-0.0026732723128084,0.0537470530802752,0.0156316704373217,62.62849819293617,288.14615716352637,27523.876999999997,26781.5318,28014.2168,28611.26095897863,26436.493041021364,51.46388392934528,0.013902189265536657,1
2023-10-20,28713.71,30207.55,28578.29,28713.71,35895.50179,2023-10-20 23:59:59.999,1753411192.5510907,1915748,29466.75927,869634841.3281221,0,0.0139021892655366,0.0730234311909394,0.0155480939835722,66.09853413559406,351.66487753725596,27614.2145,26809.806200000003,28016.926,28779.025049067553,26449.40395093245,62.838380511593755,0.0332708660775638,2
2023-10-21,29669.05,30379.99,29464.77,29669.04,59422.0992,2023-10-21 23:59:59.999,821964508.4353629,1152137,13836.12444,413323530.3421796,0,0.0332708660775638,0.1044985481349118,0.016530522177206,72.71810222175365,473.6313407641137,27749.538499999995,26884.3714,28026.271200000003,29178.89644150068,26320.180558499313,85.32226368193109,0.00811485642946308,1
2023-10-22,29909.8,30248.0,29640.0,29909.8,27517.51897,2023-10-22 23:59:59.999,683854827.8969324,1008299,11161.46844,334011129.2314961,0,0.008114856429463,0.1138561503444002,0.0159336072338213,74.09111777026018,582.9975288676142,27845.4,26966.4664,28034.992849999995,29556.49307282803,26134.30692717197,87.75970822605707,0.002763642685674972,1
2023-10-23,29992.46,34741.91,29883.6,29992.46,22852.54563,2023-10-23 23:59:59.999,2941620022.8651876,2839938,47839.23087,1505815243.5676997,0,0.0027636426856749,0.104525827543856,0.0159210683226397,74.56441970300095,668.6334024089047,27970.297499999997,27048.9254,28044.105099999997,29910.088863047866,26030.50613695213,89.91156708744101,0.10261012267749958,2
2023-10-24,33069.99,35280.0,32832.34,33069.99,93513.64246,2023-10-24 23:59:59.999,3933194868.1611967,2850160,57409.31981,1959449469.4657931,0,0.1026101226774995,0.1603187702231308,0.023978260857623,85.31819032136931,973.6082503126636,28252.474,27190.901,28069.28595,31182.74994215564,25322.19805784436,79.61880961813908,0.02578591647593509,2
2023-10-25,33922.73,35132.85,33679.05,33922.73,115265.02418,2023-10-25 23:59:59.999,1888210825.6063828,1643976,26150.50377,900236395.3726264,0,0.025785916475935,0.1946343681185074,0.0238966931491418,86.96293326005302,1269.478250803495,28559.682,27352.8352,28099.36795,32379.95079904859,24739.41320095141,84.47297553921942,0.0169007624091575,1
2023-10-26,34496.05,34824.13,33751.0,34496.05,54887.02529,2023-10-26 23:59:59.999,1363077907.10912,1382785,18528.43061,635547858.4928182,0,0.0169007624091575,0.2180808615819209,0.0239058161176801,87.9410549657983,1532.5531714068163,28913.964999999997,27526.914200000003,28132.1563,33483.02469611474,24344.90530388525,91.01489971346707,-0.009983461874620403,1
2023-10-27,34151.66,34245.0,33390.95,34151.66,39744.66255,2023-10-27 23:59:59.999,1096889423.419842,1112240,14310.32429,485405697.92440146,0,-0.0099834618746204,0.1893851404085367,0.0240608177053554,83.87043975150847,1693.7283009802811,29224.9935,27694.748399999997,28161.2958,34302.67335647887,24147.313643521135,86.87213496218736,-0.007602558704320916,1
2023-10-28,33892.01,34493.33,33860.0,33892.02,32330.40106,2023-10-28 23:59:59.999,575936523.347353,607438,8313.30759,283656619.58636194,0,-0.0076025587043209,0.1423362535491541,0.0242480700982262,80.83262818540524,1779.9913420879202,29521.76100000001,27847.4888,28182.5692,34949.93263498689,24093.58936501312,83.65351548698618,0.005575943835746777,1
2023-10-29,34081.01,34750.11,33930.0,34081.0,16880.13144,2023-10-29 23:59:59.999,711652985.1790963,717480,10053.96096,345933681.79684675,0,0.0055759438357467,0.1394593076516728,0.0240654898437164,81.36178590341001,1842.3668718208248,29829.9585,28010.8988,28201.9721,35550.74665164233,24109.17034835767,85.84708000118039,0.013053901000557477,1
2023-10-30,34525.88,34856.0,34062.84,34525.89,20685.52176,2023-10-30 23:59:59.999,1159771907.642105,1117727,15237.56781,525162190.5371194,0,0.0130539010005574,0.1511523229505016,0.023968329388904,82.58096666345864,1905.7307555509217,30176.747000000003,28183.3844,28225.1612,36147.7893922766,24205.704607723404,90.76676127111152,-0.0014817865665446295,1
2023-10-31,34474.74,34720.49,34025.0,34474.73,33657.95976,2023-10-31 23:59:59.999,1125442444.4884882,1179053,15843.795,544722903.4968481,0,-0.0014817865665446,0.0424777872627117,0.024010459343411,81.91737274903998,1929.5759549913016,30530.9775,28356.046799999996,28245.66565,36637.76911492148,24424.18588507852,88.83225992555492,0.004787274621149917,1
2023-11-01,34639.78,35582.0,34097.39,34639.77,32737.89822,2023-11-01 23:59:59.999,1856348820.4794536,1624635,25779.0029,895387891.4676665,0,0.0047872746211499,0.0211374497276601,0.0233507919635589,82.4084720957686,1939.4342057780268,30919.19,28545.5918,28266.529850000003,37034.25576433977,24804.12423566023,91.08232790200763,0.022565392322177802,2
2023-11-02,35421.43,35984.99,34300.0,35421.43,53473.28165,2023-11-02 23:59:59.999,1686141698.092171,1450837,23303.3535,818365718.954931,0,0.0225653923221778,0.0268256800416277,0.023010631193468,84.54881334806001,1987.4107361006352,31352.28,28737.2184,28292.161550000004,37454.52603196235,25250.03396803764,97.8537267387928,-0.013546601591183705,1
2023-11-03,34941.58,34946.5,34120.0,34941.59,48015.57732,2023-11-03 23:59:59.999,1347962831.5658624,1237373,19168.85669,661176167.7749345,0,-0.0135466015911837,0.0231300616134031,0.0232836219129754,78.25445083155937,1964.0727956285991,31756.259499999996,28911.6102,28315.34625,37683.20772387199,25829.311276128006,85.91275466807078,-0.006433880083877019,1
2023-11-04,34716.78,35255.0,34585.18,34716.78,39071.20644,2023-11-04 23:59:59.999,639958598.4198353,794787,9229.16649,321479754.9172934,0,-0.006433880083877,0.024334931939731,0.0234211473559086,75.42147344095598,1905.4719272174189,32149.4745,29075.4912,28341.7788,37757.840461028165,26541.108538971836,80.54958268279293,0.009945910882288134,1
2023-11-05,35062.06,35380.0,34448.0,35062.07,18377.55545,2023-11-05 23:59:59.999,859350974.0014893,1038468,11870.33193,415912075.9000027,0,0.0099459108822881,0.0287864205862504,0.02308556088418,76.81010159166647,1865.389287553764,32544.8705,29244.732600000003,28365.189099999996,37792.194189541115,27297.546810458884,85.45435059787332,-0.0014314614054447006,1
2023-11-06,35011.89,35276.33,34725.9,35011.88,24528.73376,2023-11-06 23:59:59.999,782427702.2653205,988246,10770.27727,377126281.15309054,0,-0.0014314614054447,0.0140761034690197,0.0230661463426091,76.13674931973758,1808.7237517767824,32870.4255,29413.776799999996,28396.263000000003,37876.097807582606,27864.75319241739,84.05101132692714,0.00097709691681791,1
2023-11-07,35046.09,35888.0,34523.06,35046.09,22346.47086,2023-11-07 23:59:59.999,1358031361.1978528,1352796,19375.26868,680382009.6599416,0,0.0009770969168179,0.0165732987611504,0.0230655179181902,76.28932610130273,1746.4444430993535,33202.9345,29584.1484,28430.2752,37845.880948317,28559.988051683005,70.21870489905315,0.010073306323187703,1
2023-11-08,35399.13,36106.0,35100.0,35399.12,38688.73692,2023-11-08 23:59:59.999,1185492160.4927278,1132568,17192.8245,610314635.3798897,0,0.0100733063231877,0.0219213349280322,0.023002361365785,77.86234412991632,1705.909549484848,33556.8905,29756.880599999997,28470.9566,37710.42497150971,29403.356028490296,77.41476615626608,0.006373039781779832,1
2023-11-09,35624.72,37972.24,35534.05,35624.72,33401.34137,2023-11-09 23:59:59.999,3033417922.7826815,2138765,42156.81236,1550254981.0451877,0,0.0063730397817798,0.0057391810550844,0.0226977677392003,78.82893922595972,1672.707458482204,33902.441,29925.1698,28509.99595,37499.402538704075,30305.479461295923,82.27362295353683,0.030214132209319677,2
2023-11-10,36701.1,37526.0,36324.71,36701.09,82537.88885,2023-11-10 23:59:59.999,1605069174.5241032,1297729,21388.56879,790671818.768367,0,0.0302141322093196,0.0503554646482886,0.0228149547766753,82.70828285752134,1713.4965044660858,34254.0435,30116.6916,28555.5484,37482.94199307336,31025.145006926647,72.25344826457174,0.016363001752808914,1
2023-11-11,37301.63,37408.26,36666.93,37301.63,43414.04898,2023-11-11 23:59:59.999,851924612.7339427,923300,10728.65792,397673179.6679197,0,0.0163630017528089,0.0744553498337114,0.0221769600326692,84.42325610553121,1773.8330333199483,34623.634999999995,30331.362600000004,28604.5019,37445.41818596952,31801.851814030462,83.69234285936616,-0.004601139414014854,1
2023-11-12,37129.99,37222.22,36731.1,37130.0,22984.97235,2023-11-12 23:59:59.999,655570813.1382711,810885,8506.46051,315285367.544748,0,-0.0046011394140148,0.0589791190309072,0.022183999605821,81.92257245625365,1787.1993390223215,34980.512,30542.3598,28648.64795,37082.851721030915,32878.17227896909,79.16402786573785,-0.0017740371667116506,1
2023-11-13,37064.13,37417.99,36333.0,37064.13,17687.18874,2023-11-13 23:59:59.999,1208037462.3041444,1217191,15442.44512,568916594.9113175,0,-0.0017740371667116,0.0586158184022109,0.0222716115919396,80.93175250005592,1772.0499849256375,35180.219,30752.1232,28691.89215,37277.4969240521,33082.94107594789,76.9937981982347,-0.016220534516795504,1
2023-11-14,36462.93,36744.0,34800.0,36462.93,32798.18252,2023-11-14 23:59:59.999,1639130785.08681,1404428,21205.18615,763841642.8808781,0,-0.0162205345167955,0.0404279050815654,0.0227345495466299,72.33285516115,1692.0275566740893,35307.229,30956.4142,28726.84295000001,37392.142023412795,33222.315976587204,61.7629026864341,-0.025004573137704433,0
2023-11-15,35551.2,37980.0,35360.0,35551.19,45503.68416,2023-11-15 23:59:59.999,1963249656.5094736,1545427,28142.1424,1031669501.9934208,0,-0.0250045731377044,0.0042958695018406,0.0236383737220625,61.63728292088806,1537.3181606744547,35359.986,31141.3418,28758.0404,37413.28340439525,33306.68859560474,37.518871698259375,0.06489262384747163,2
2023-11-16,37858.2,37929.54,35500.0,37858.2,53569.13385,2023-11-16 23:59:59.999,1744503339.0151725,1542446,22214.04928,815932555.1331267,0,0.0648926238474716,0.0626946681966902,0.0246802100232051,72.655323342582,1582.622785909225,35545.313,31374.0724,28801.17915,37789.160173201475,33301.46582679853,96.84455958549216,-0.044764146208747246,0
2023-11-17,36163.51,36800.0,35861.1,36163.51,47490.39566,2023-11-17 23:59:59.999,1391225051.1923273,1349322,18403.36411,668865883.1417465,0,-0.0447641462087472,-0.0146475213678938,0.0265244410695493,59.2038356181957,1464.8933294873568,35658.8875,31569.882800000003,28835.83065,37783.272452374506,33534.50254762549,52.94067357512959,0.012454819789339933,1
2023-11-18,36613.91,36845.49,36178.58,36613.92,38283.61112,2023-11-18 23:59:59.999,624434069.5256634,784498,8101.54756,295795105.4300323,0,0.0124548197893399,-0.0184364597472014,0.0264499336506124,61.25688706790787,1391.89135275242,35785.5335,31761.733399999997,28878.55895,37818.59183937229,33752.475160627706,61.322763306908215,-0.0012514366120863762,1
2023-11-19,36568.11,37500.0,36384.02,36568.1,17102.24186,2023-11-19 23:59:59.999,781531839.4371592,862400,10575.25293,389089868.806342,0,-0.0012514366120863,-0.0151333153784002,0.0264962812500127,60.9210107802596,1315.1789054215988,35887.64399999999,31954.9562,28918.050150000003,37861.66570971248,33913.62229028751,60.025481313703246,0.021651658139197894,2
2023-11-20,37359.85,37750.0,36677.0,37359.86,21246.34648,2023-11-20 23:59:59.999,1343722642.386475,1485050,17591.22652,656245983.7397183,0,0.0216516581391978,0.007978873374338,0.0262038208742039,64.53923651986062,1303.2491087331073,36031.9005,32162.902199999997,28959.71865,37993.46639364191,34070.3346063581,82.06101349748624,0.0023800945720888755,1
2023-11-21,37448.79,37649.44,35735.0,37448.78,36022.70291,2023-11-21 23:59:59.999,1756747495.981855,1936895,22371.42068,824920009.55786,0,0.0023800945720888,0.0270370483118058,0.0262241174946192,64.93193097542414,1286.143893564251,36172.350999999995,32352.026399999995,29002.77175,38117.277584988784,34227.424415011206,84.63323054493277,-0.04558573069670091,0
2023-11-22,35741.65,37861.1,35632.01,35741.65,47646.54804,2023-11-22 23:59:59.999,1657141022.427348,1648374,23046.71174,847145468.3259536,0,-0.0455857306967009,0.0053573452815502,0.0279742975754851,52.83488620769654,1121.9041506990325,36188.362,32516.969200000003,29033.95195,38113.469325097525,34263.25467490248,29.61163522012583,0.046631590875071405,2
2023-11-23,37408.35,37653.44,36870.0,37408.34,45051.30697,2023-11-23 23:59:59.999,888826648.8541473,992284,11086.35132,413539343.94482046,0,0.0466315908750714,-0.0118827625190843,0.0226921480993101,60.5603853871595,1113.3963846285696,36311.6995,32716.6068,29076.75265,38217.47252888332,34405.92647111668,82.02327044025147,-0.003049052697874255,1
2023-11-24,37294.27,38414.0,37251.51,37294.28,23827.92882,2023-11-24 23:59:59.999,1688715728.079148,1379414,22349.17236,844803081.6321824,0,-0.0030490526978742,0.031268259082152,0.0223618069741917,59.838037796061926,1084.9436746345818,36440.5745,32906.921,29121.07355,38243.315474355186,34637.83352564482,78.43647798742134,0.011242742854936427,1
2023-11-25,37713.57,37888.0,37591.1,37713.57,44680.80646,2023-11-25 23:59:59.999,430165251.7609749,569448,5153.91116,194536221.28509408,0,0.0112427428549364,0.0300336593295664,0.0222677084859635,61.64896307120324,1083.7352702274948,36573.1495,33112.984599999996,29171.29745,38340.52582535322,34805.773174646776,80.61898173768677,0.001779200431038408,1
2023-11-26,37780.67,37814.63,37150.0,37780.67,11396.14464,2023-11-26 23:59:59.999,797321193.5893991,848020,10204.51641,382571274.04607826,0,0.0017792004310384,0.0331592289454469,0.0221304306351132,61.94469182235374,1075.7909617008336,36711.58899999999,33309.976200000005,29222.059449999997,38400.09892180561,35023.07907819437,82.47565024903149,-0.008820383545342092,1
2023-11-27,37447.42,37569.23,36707.0,37447.43,21264.53723,2023-11-27 23:59:59.999,1112557435.2767923,1238017,14458.63822,536129095.56684417,0,-0.008820383545342,0.002343959533039,0.0221528074430311,59.49117915548867,1030.7238144312214,36831.656,33499.791399999995,29271.30285,38363.620891809216,35299.69110819079,73.25484228002213,-0.005467130855174918,1
2023-11-28,37242.7,38377.0,36868.41,37242.7,30001.07376,2023-11-28 23:59:59.999,1414360251.6823456,1272779,18168.56198,684514270.9388716,0,-0.0054671308551749,-0.0055029830077242,0.0222099422727434,57.9719913332998,967.3369176880078,36923.835,33686.3044,29322.673249999996,38315.34070006019,35532.32929993981,67.58992805755388,0.0154706828452289,1
2023-11-29,37818.88,38450.0,37570.0,37818.87,37544.46667,2023-11-29 23:59:59.999,1252586505.66259,1131353,15588.96473,591917955.4743968,0,0.0154706828452289,0.0581176302716859,0.0222512669642922,60.99108510248346,952.6133157645454,37033.5425,33890.8794,29377.79255,38341.526729520745,35725.55827047925,80.51309757694835,0.0009458241348827556,1
2023-11-30,37854.65,38145.85,37500.0,37854.64,32994.19107,2023-11-30 23:59:59.999,934491058.960814,1007791,11484.45424,433772722.50456333,0,0.0009458241348827,0.0119304946437077,0.0222377665964169,61.17754001130444,933.0751853029724,37091.22,34100.1698,29433.18935,38436.675780246966,35745.76421975304,79.81830508474575,-0.0034521527611939273,1
2023-12-01,37723.97,38999.0,37615.86,37723.96,24740.29147,2023-12-01 23:59:59.999,1669750777.6239817,1523417,22408.27301,861977420.1631953,0,-0.0034521527611939,0.0115213378566365,0.0222703870674809,60.04830183783319,896.7095824022763,37112.3365,34317.138600000006,29487.22105,38483.35259699192,35741.320403008074,74.23553667685118,0.025409845625962824,2
2023-12-02,38682.51,39717.14,38641.61,38682.52,43415.66324,2023-12-02 23:59:59.999,1043421976.7660652,1034690,13166.65386,514763687.5746009,0,0.0254098456259628,0.0256923436312179,0.0223620489271746,65.13236453653133,934.4654253444388,37189.9625,34555.5964,29544.82295,38722.481602522035,35657.44339747797,90.60050668401144,0.019849534104810163,1
2023-12-03,39450.35,40250.0,39274.86,39450.35,26696.92161,2023-12-03 23:59:59.999,1059860641.0494444,1151524,13333.29632,529259227.1675092,0,0.0198495341048101,0.0441940283218904,0.0223318898327263,68.5813662291134,1014.6484313493274,37309.2735,34807.3634,29606.905500000004,39128.71789517422,35489.829104825774,93.46924088095112,0.013229540422328379,1
2023-12-04,39972.26,42420.0,39972.26,39972.26,26710.65335,2023-12-04 23:59:59.999,3285736844.1408806,2112219,38595.61905,1599710862.0871768,0,0.0132295404223283,0.067423318502765,0.0222947193997994,70.70272153533287,1107.5407758676956,37484.74,35069.759,29669.73875,39597.14713227347,35372.33286772652,93.98569507513012,0.05050602592898157,2
2023-12-05,41991.1,44488.0,41414.0,41991.1,79272.33059,2023-12-05 23:59:59.999,2890205389.4901266,2072700,34815.80813,1491813847.238968,0,0.0505060259289815,0.1274988118476909,0.0237880267125721,77.134115229316,1328.7451964918582,37806.735499999995,35366.498,29745.587849999996,40519.90199946491,35093.56900053508,93.68148745062967,0.04958717442505667,2
2023-12-06,44073.82,44297.21,43335.28,44073.32,67490.74644,2023-12-06 23:59:59.999,2256979505.594805,1876282,25092.62492,1101273363.0864296,0,0.0495871744250566,0.1653790819239178,0.0250085493426748,81.61655209445634,1653.014127790084,38117.4915,35677.9488,29831.55315,41968.26828239737,34266.71471760263,95.31751955456136,-0.007048028149456376,1
2023-12-07,43762.69,44047.33,42821.1,43762.69,51431.10492,2023-12-07 23:59:59.999,2046945851.8836448,1414759,22635.67672,983629776.4938614,0,-0.0070480281494563,0.156072016534829,0.0251289063947067,79.12460291772526,1863.4536138181504,38497.45049999999,35985.2844,29914.85445,42954.02440172523,34040.87659827475,90.67844750032133,-0.011186469570312108,1
2023-12-08,43273.15,44700.0,43081.1,43273.14,47103.26845,2023-12-08 23:59:59.999,1875581755.4469104,1311268,20818.67861,910357262.894073,0,-0.0111864695703121,0.1470996152047663,0.0253593736112437,75.22635634993755,1968.0394947367968,38830.4115,36284.3472,29997.48125,43654.25886933606,34006.564130663945,84.3868397378229,0.02074843655902936,2
2023-12-09,44171.0,44358.02,43584.51,44170.99,42900.37556,2023-12-09 23:59:59.999,1096487106.564834,987352,11598.00774,510255993.8680859,0,0.0207484365590293,0.1418850167982852,0.025482143775004,77.42325722585923,2099.175561043586,39210.556,36593.4928,30084.089850000004,44442.40167408627,33978.71032591372,93.38158388590011,-0.010354986383596998,1
2023-12-10,43713.59,44049.0,43563.0,43713.6,24925.97008,2023-12-10 23:59:59.999,830485162.5569534,830667,8841.90643,387376075.3824843,0,-0.0103549863835969,0.1080662148751532,0.0253113128321925,73.83131974513441,2141.5083131523934,39528.243,36874.384,30166.5598,45036.32569308688,34020.16030691312,87.65920180157636,0.0017365305076681992,1
2023-12-11,43789.5,43804.5,40222.0,43789.51,18956.61758,2023-12-11 23:59:59.999,3205540835.511434,2087142,36499.24269,1525642878.1521034,0,0.0017365305076681,0.0954974775006467,0.025248637910282,74.04652351764295,2156.3258447116896,39845.2795,37151.978200000005,30253.8623,45564.0007206872,34126.558279312805,88.60890779432006,-0.05791592552645597,0
2023-12-12,41253.41,42104.12,40680.0,41253.4,76663.89804,2023-12-12 23:59:59.999,1773961284.3375635,1526411,21394.91158,888438328.8915346,0,-0.0579159255264559,-0.0175680084589352,0.027748663506066,57.13976685555867,1941.0507387286632,40120.867,37377.197,30327.76035,45545.67890209974,34696.05509790026,55.99105673305165,0.005793219467971067,1
2023-12-13,41492.38,43475.2,40555.0,41492.39,42722.69773,2023-12-13 23:59:59.999,1919703389.4848804,1724659,22354.97386,935785466.0225856,0,0.005793219467971,-0.0585599178822925,0.0277298128469796,58.11040666444988,1769.3323994117236,40325.0695,37545.645,30401.6927,45632.27630319675,35017.86269680325,55.449861111111105,0.033178132182793085,2
